ds,y,year,month,day,hour,dayofweek,dayofyear
2017-06-16 09:45:00,10.7,2017,6,16,9,4,167
2017-06-16 09:50:00,10.5,2017,6,16,9,4,167
2017-06-16 09:55:00,10.4,2017,6,16,9,4,167
2017-06-16 10:00:00,10.2,2017,6,16,10,4,167
2017-06-16 10:05:00,10.1,2017,6,16,10,4,167
2017-06-16 10:10:00,10.0,2017,6,16,10,4,167
2017-06-16 10:15:00,10.0,2017,6,16,10,4,167
2017-06-16 10:20:00,10.0,2017,6,16,10,4,167
2017-06-16 10:25:00,10.1,2017,6,16,10,4,167
2017-06-16 10:30:00,10.3,2017,6,16,10,4,167
2017-06-16 10:35:00,10.3,2017,6,16,10,4,167
2017-06-16 10:40:00,10.2,2017,6,16,10,4,167
2017-06-16 10:45:00,10.1,2017,6,16,10,4,167
2017-06-16 10:50:00,9.9,2017,6,16,10,4,167
2017-06-16 10:55:00,10.1,2017,6,16,10,4,167
2017-06-16 11:00:00,10.0,2017,6,16,11,4,167
2017-06-16 11:05:00,9.8,2017,6,16,11,4,167
2017-06-16 11:10:00,9.7,2017,6,16,11,4,167
2017-06-16 11:15:00,9.7,2017,6,16,11,4,167
2017-06-16 11:20:00,9.9,2017,6,16,11,4,167
2017-06-16 11:25:00,9.9,2017,6,16,11,4,167
2017-06-16 11:30:00,10.0,2017,6,16,11,4,167
2017-06-16 11:35:00,10.2,2017,6,16,11,4,167
2017-06-16 11:40:00,10.1,2017,6,16,11,4,167
2017-06-16 11:45:00,10.2,2017,6,16,11,4,167
2017-06-16 11:50:00,10.4,2017,6,16,11,4,167
2017-06-16 11:55:00,10.5,2017,6,16,11,4,167
2017-06-16 12:00:00,10.5,2017,6,16,12,4,167
2017-06-16 12:05:00,10.5,2017,6,16,12,4,167
2017-06-16 12:10:00,10.5,2017,6,16,12,4,167
2017-06-16 12:15:00,10.5,2017,6,16,12,4,167
2017-06-16 12:20:00,10.5,2017,6,16,12,4,167
2017-06-16 12:25:00,10.5,2017,6,16,12,4,167
2017-06-16 12:30:00,10.4,2017,6,16,12,4,167
2017-06-16 12:35:00,10.7,2017,6,16,12,4,167
2017-06-16 12:40:00,10.7,2017,6,16,12,4,167
2017-06-16 12:45:00,10.6,2017,6,16,12,4,167
2017-06-16 12:50:00,10.4,2017,6,16,12,4,167
2017-06-16 12:55:00,10.2,2017,6,16,12,4,167
2017-06-16 13:00:00,10.1,2017,6,16,13,4,167
2017-06-16 13:05:00,10.0,2017,6,16,13,4,167
2017-06-16 13:10:00,10.1,2017,6,16,13,4,167
2017-06-16 13:15:00,10.2,2017,6,16,13,4,167
2017-06-16 13:20:00,10.3,2017,6,16,13,4,167
2017-06-16 13:25:00,10.4,2017,6,16,13,4,167
2017-06-16 13:30:00,10.5,2017,6,16,13,4,167
2017-06-16 13:35:00,10.7,2017,6,16,13,4,167
2017-06-16 13:40:00,10.8,2017,6,16,13,4,167
2017-06-16 13:45:00,10.9,2017,6,16,13,4,167
2017-06-16 13:50:00,11.1,2017,6,16,13,4,167
2017-06-16 13:55:00,11.3,2017,6,16,13,4,167
2017-06-16 14:00:00,11.5,2017,6,16,14,4,167
2017-06-16 14:05:00,11.7,2017,6,16,14,4,167
2017-06-16 14:10:00,11.9,2017,6,16,14,4,167
2017-06-16 14:15:00,12.1,2017,6,16,14,4,167
2017-06-16 14:20:00,12.2,2017,6,16,14,4,167
2017-06-16 14:25:00,12.4,2017,6,16,14,4,167
2017-06-16 14:30:00,12.5,2017,6,16,14,4,167
2017-06-16 14:35:00,12.7,2017,6,16,14,4,167
2017-06-16 14:40:00,12.9,2017,6,16,14,4,167
2017-06-16 14:45:00,13.2,2017,6,16,14,4,167
2017-06-16 14:50:00,13.6,2017,6,16,14,4,167
2017-06-16 14:55:00,14.0,2017,6,16,14,4,167
2017-06-16 15:00:00,14.6,2017,6,16,15,4,167
2017-06-16 15:05:00,15.1,2017,6,16,15,4,167
2017-06-16 15:10:00,15.7,2017,6,16,15,4,167
2017-06-16 15:15:00,16.2,2017,6,16,15,4,167
2017-06-16 15:20:00,16.9,2017,6,16,15,4,167
2017-06-16 15:25:00,17.5,2017,6,16,15,4,167
2017-06-16 15:30:00,18.3,2017,6,16,15,4,167
2017-06-16 15:35:00,19.2,2017,6,16,15,4,167
2017-06-16 15:40:00,19.9,2017,6,16,15,4,167
2017-06-16 15:45:00,20.6,2017,6,16,15,4,167
2017-06-16 15:50:00,21.0,2017,6,16,15,4,167
2017-06-16 15:55:00,21.7,2017,6,16,15,4,167
2017-06-16 16:00:00,22.3,2017,6,16,16,4,167
2017-06-16 16:05:00,23.0,2017,6,16,16,4,167
2017-06-16 16:10:00,23.8,2017,6,16,16,4,167
2017-06-16 16:15:00,24.3,2017,6,16,16,4,167
2017-06-16 16:20:00,25.1,2017,6,16,16,4,167
2017-06-16 16:25:00,26.0,2017,6,16,16,4,167
2017-06-16 16:30:00,26.7,2017,6,16,16,4,167
2017-06-16 16:35:00,27.6,2017,6,16,16,4,167
2017-06-16 16:40:00,28.2,2017,6,16,16,4,167
2017-06-16 16:45:00,29.0,2017,6,16,16,4,167
2017-06-16 16:50:00,29.5,2017,6,16,16,4,167
2017-06-16 16:55:00,30.1,2017,6,16,16,4,167
2017-06-16 17:00:00,30.6,2017,6,16,17,4,167
2017-06-16 17:05:00,31.3,2017,6,16,17,4,167
2017-06-16 17:10:00,31.9,2017,6,16,17,4,167
2017-06-16 17:15:00,32.5,2017,6,16,17,4,167
2017-06-16 17:20:00,32.9,2017,6,16,17,4,167
2017-06-16 17:25:00,33.6,2017,6,16,17,4,167
2017-06-16 17:30:00,34.0,2017,6,16,17,4,167
2017-06-16 17:35:00,34.7,2017,6,16,17,4,167
2017-06-16 17:40:00,35.5,2017,6,16,17,4,167
2017-06-16 17:45:00,36.2,2017,6,16,17,4,167
2017-06-16 17:50:00,37.0,2017,6,16,17,4,167
2017-06-16 17:55:00,37.3,2017,6,16,17,4,167
2017-06-16 18:00:00,37.6,2017,6,16,18,4,167
2017-06-16 18:05:00,38.1,2017,6,16,18,4,167
2017-06-16 18:10:00,38.5,2017,6,16,18,4,167
2017-06-16 18:15:00,39.3,2017,6,16,18,4,167
2017-06-16 18:20:00,40.3,2017,6,16,18,4,167
2017-06-16 18:25:00,40.9,2017,6,16,18,4,167
2017-06-16 18:30:00,41.3,2017,6,16,18,4,167
2017-06-16 18:35:00,41.8,2017,6,16,18,4,167
2017-06-16 18:40:00,42.3,2017,6,16,18,4,167
2017-06-16 18:45:00,42.6,2017,6,16,18,4,167
2017-06-16 18:50:00,43.1,2017,6,16,18,4,167
2017-06-16 18:55:00,43.5,2017,6,16,18,4,167
2017-06-16 19:00:00,43.8,2017,6,16,19,4,167
2017-06-16 19:05:00,44.1,2017,6,16,19,4,167
2017-06-16 19:10:00,44.3,2017,6,16,19,4,167
2017-06-16 19:15:00,44.4,2017,6,16,19,4,167
2017-06-16 19:20:00,45.1,2017,6,16,19,4,167
2017-06-16 19:25:00,45.5,2017,6,16,19,4,167
2017-06-16 19:30:00,45.7,2017,6,16,19,4,167
2017-06-16 19:35:00,45.9,2017,6,16,19,4,167
2017-06-16 19:40:00,46.2,2017,6,16,19,4,167
2017-06-16 19:45:00,46.2,2017,6,16,19,4,167
2017-06-16 19:50:00,46.1,2017,6,16,19,4,167
2017-06-16 19:55:00,46.4,2017,6,16,19,4,167
2017-06-16 20:00:00,46.3,2017,6,16,20,4,167
2017-06-16 20:05:00,46.5,2017,6,16,20,4,167
2017-06-16 20:10:00,46.9,2017,6,16,20,4,167
2017-06-16 20:15:00,47.2,2017,6,16,20,4,167
2017-06-16 20:20:00,47.2,2017,6,16,20,4,167
2017-06-16 20:25:00,47.1,2017,6,16,20,4,167
2017-06-16 20:30:00,47.7,2017,6,16,20,4,167
2017-06-16 20:35:00,48.0,2017,6,16,20,4,167
2017-06-16 20:40:00,47.3,2017,6,16,20,4,167
2017-06-16 20:45:00,45.6,2017,6,16,20,4,167
2017-06-16 20:50:00,44.6,2017,6,16,20,4,167
2017-06-16 20:55:00,44.2,2017,6,16,20,4,167
2017-06-16 21:00:00,43.4,2017,6,16,21,4,167
2017-06-16 21:05:00,43.1,2017,6,16,21,4,167
2017-06-16 21:10:00,43.6,2017,6,16,21,4,167
2017-06-16 21:15:00,44.3,2017,6,16,21,4,167
2017-06-16 21:20:00,44.8,2017,6,16,21,4,167
2017-06-16 21:25:00,42.7,2017,6,16,21,4,167
2017-06-16 21:30:00,43.1,2017,6,16,21,4,167
2017-06-16 21:35:00,45.3,2017,6,16,21,4,167
2017-06-16 21:40:00,45.8,2017,6,16,21,4,167
2017-06-16 21:45:00,46.1,2017,6,16,21,4,167
2017-06-16 21:50:00,45.8,2017,6,16,21,4,167
2017-06-16 21:55:00,46.1,2017,6,16,21,4,167
2017-06-16 22:00:00,46.4,2017,6,16,22,4,167
2017-06-16 22:05:00,46.3,2017,6,16,22,4,167
2017-06-16 22:10:00,46.0,2017,6,16,22,4,167
2017-06-16 22:15:00,46.0,2017,6,16,22,4,167
2017-06-16 22:20:00,46.0,2017,6,16,22,4,167
2017-06-16 22:25:00,45.7,2017,6,16,22,4,167
2017-06-16 22:30:00,45.7,2017,6,16,22,4,167
2017-06-16 22:35:00,45.5,2017,6,16,22,4,167
2017-06-16 22:40:00,45.4,2017,6,16,22,4,167
2017-06-16 22:45:00,44.8,2017,6,16,22,4,167
2017-06-16 22:50:00,45.0,2017,6,16,22,4,167
2017-06-16 22:55:00,44.7,2017,6,16,22,4,167
2017-06-16 23:00:00,44.4,2017,6,16,23,4,167
2017-06-16 23:05:00,44.1,2017,6,16,23,4,167
2017-06-16 23:10:00,43.7,2017,6,16,23,4,167
2017-06-16 23:15:00,43.6,2017,6,16,23,4,167
2017-06-16 23:20:00,43.0,2017,6,16,23,4,167
2017-06-16 23:25:00,42.6,2017,6,16,23,4,167
2017-06-16 23:30:00,42.2,2017,6,16,23,4,167
2017-06-16 23:35:00,42.1,2017,6,16,23,4,167
2017-06-16 23:40:00,41.7,2017,6,16,23,4,167
2017-06-16 23:45:00,41.1,2017,6,16,23,4,167
2017-06-16 23:50:00,40.9,2017,6,16,23,4,167
2017-06-16 23:55:00,40.3,2017,6,16,23,4,167
2017-06-17 00:00:00,39.8,2017,6,17,0,5,168
2017-06-17 00:05:00,39.3,2017,6,17,0,5,168
2017-06-17 00:10:00,39.0,2017,6,17,0,5,168
2017-06-17 00:15:00,38.0,2017,6,17,0,5,168
2017-06-17 00:20:00,37.5,2017,6,17,0,5,168
2017-06-17 00:25:00,37.2,2017,6,17,0,5,168
2017-06-17 00:30:00,36.7,2017,6,17,0,5,168
2017-06-17 00:35:00,36.1,2017,6,17,0,5,168
2017-06-17 00:40:00,35.7,2017,6,17,0,5,168
2017-06-17 00:45:00,35.1,2017,6,17,0,5,168
2017-06-17 00:50:00,34.5,2017,6,17,0,5,168
2017-06-17 00:55:00,34.2,2017,6,17,0,5,168
2017-06-17 01:00:00,33.2,2017,6,17,1,5,168
2017-06-17 01:05:00,32.4,2017,6,17,1,5,168
2017-06-17 01:10:00,31.7,2017,6,17,1,5,168
2017-06-17 01:15:00,30.7,2017,6,17,1,5,168
2017-06-17 01:20:00,30.0,2017,6,17,1,5,168
2017-06-17 01:25:00,28.9,2017,6,17,1,5,168
2017-06-17 01:30:00,27.8,2017,6,17,1,5,168
2017-06-17 01:35:00,26.9,2017,6,17,1,5,168
2017-06-17 01:40:00,26.2,2017,6,17,1,5,168
2017-06-17 01:45:00,25.6,2017,6,17,1,5,168
2017-06-17 01:50:00,25.1,2017,6,17,1,5,168
2017-06-17 01:55:00,24.7,2017,6,17,1,5,168
2017-06-17 02:00:00,24.4,2017,6,17,2,5,168
2017-06-17 02:05:00,23.8,2017,6,17,2,5,168
2017-06-17 02:10:00,23.4,2017,6,17,2,5,168
2017-06-17 02:15:00,23.0,2017,6,17,2,5,168
2017-06-17 02:20:00,22.6,2017,6,17,2,5,168
2017-06-17 02:25:00,22.0,2017,6,17,2,5,168
2017-06-17 02:30:00,21.5,2017,6,17,2,5,168
2017-06-17 02:35:00,20.9,2017,6,17,2,5,168
2017-06-17 02:40:00,20.5,2017,6,17,2,5,168
2017-06-17 02:45:00,20.1,2017,6,17,2,5,168
2017-06-17 02:50:00,19.9,2017,6,17,2,5,168
2017-06-17 02:55:00,19.6,2017,6,17,2,5,168
2017-06-17 03:00:00,19.3,2017,6,17,3,5,168
2017-06-17 03:05:00,19.0,2017,6,17,3,5,168
2017-06-17 03:10:00,18.7,2017,6,17,3,5,168
2017-06-17 03:15:00,18.5,2017,6,17,3,5,168
2017-06-17 03:20:00,18.2,2017,6,17,3,5,168
2017-06-17 03:25:00,18.0,2017,6,17,3,5,168
2017-06-17 03:30:00,17.8,2017,6,17,3,5,168
2017-06-17 03:35:00,17.6,2017,6,17,3,5,168
2017-06-17 03:40:00,17.5,2017,6,17,3,5,168
2017-06-17 03:45:00,17.3,2017,6,17,3,5,168
2017-06-17 03:50:00,17.2,2017,6,17,3,5,168
2017-06-17 03:55:00,17.1,2017,6,17,3,5,168
2017-06-17 04:00:00,17.0,2017,6,17,4,5,168
2017-06-17 04:05:00,16.9,2017,6,17,4,5,168
2017-06-17 04:10:00,16.8,2017,6,17,4,5,168
2017-06-17 04:15:00,16.7,2017,6,17,4,5,168
2017-06-17 04:20:00,16.5,2017,6,17,4,5,168
2017-06-17 04:25:00,16.5,2017,6,17,4,5,168
2017-06-17 04:30:00,16.4,2017,6,17,4,5,168
2017-06-17 04:35:00,16.4,2017,6,17,4,5,168
2017-06-17 04:40:00,16.4,2017,6,17,4,5,168
2017-06-17 04:45:00,16.3,2017,6,17,4,5,168
2017-06-17 04:50:00,16.2,2017,6,17,4,5,168
2017-06-17 04:55:00,16.2,2017,6,17,4,5,168
2017-06-17 05:00:00,16.2,2017,6,17,5,5,168
2017-06-17 05:05:00,16.1,2017,6,17,5,5,168
2017-06-17 05:10:00,16.1,2017,6,17,5,5,168
2017-06-17 05:15:00,16.0,2017,6,17,5,5,168
2017-06-17 05:20:00,15.9,2017,6,17,5,5,168
2017-06-17 05:25:00,15.9,2017,6,17,5,5,168
2017-06-17 05:30:00,15.8,2017,6,17,5,5,168
2017-06-17 05:35:00,15.8,2017,6,17,5,5,168
2017-06-17 05:40:00,15.8,2017,6,17,5,5,168
2017-06-17 05:45:00,16.0,2017,6,17,5,5,168
2017-06-17 05:50:00,16.0,2017,6,17,5,5,168
2017-06-17 05:55:00,15.9,2017,6,17,5,5,168
2017-06-17 06:00:00,16.0,2017,6,17,6,5,168
2017-06-17 06:05:00,15.9,2017,6,17,6,5,168
2017-06-17 06:10:00,15.6,2017,6,17,6,5,168
2017-06-17 06:15:00,15.5,2017,6,17,6,5,168
2017-06-17 06:20:00,15.4,2017,6,17,6,5,168
2017-06-17 06:25:00,15.4,2017,6,17,6,5,168
2017-06-17 06:30:00,15.3,2017,6,17,6,5,168
2017-06-17 06:35:00,15.2,2017,6,17,6,5,168
2017-06-17 06:40:00,15.3,2017,6,17,6,5,168
2017-06-17 06:45:00,15.2,2017,6,17,6,5,168
2017-06-17 06:50:00,14.9,2017,6,17,6,5,168
2017-06-17 06:55:00,14.9,2017,6,17,6,5,168
2017-06-17 07:00:00,14.9,2017,6,17,7,5,168
2017-06-17 07:05:00,14.8,2017,6,17,7,5,168
2017-06-17 07:10:00,14.6,2017,6,17,7,5,168
2017-06-17 07:15:00,14.3,2017,6,17,7,5,168
2017-06-17 07:20:00,14.4,2017,6,17,7,5,168
2017-06-17 07:25:00,14.4,2017,6,17,7,5,168
2017-06-17 07:30:00,14.3,2017,6,17,7,5,168
2017-06-17 07:35:00,14.4,2017,6,17,7,5,168
2017-06-17 07:40:00,14.4,2017,6,17,7,5,168
2017-06-17 07:45:00,14.4,2017,6,17,7,5,168
2017-06-17 07:50:00,14.3,2017,6,17,7,5,168
2017-06-17 07:55:00,14.1,2017,6,17,7,5,168
2017-06-17 08:00:00,14.1,2017,6,17,8,5,168
2017-06-17 08:05:00,14.1,2017,6,17,8,5,168
2017-06-17 08:10:00,14.0,2017,6,17,8,5,168
2017-06-17 08:15:00,14.0,2017,6,17,8,5,168
2017-06-17 08:20:00,14.0,2017,6,17,8,5,168
2017-06-17 08:25:00,13.9,2017,6,17,8,5,168
2017-06-17 08:30:00,13.7,2017,6,17,8,5,168
2017-06-17 08:35:00,13.7,2017,6,17,8,5,168
2017-06-17 08:40:00,13.8,2017,6,17,8,5,168
2017-06-17 08:45:00,13.7,2017,6,17,8,5,168
2017-06-17 08:50:00,13.6,2017,6,17,8,5,168
2017-06-17 08:55:00,13.8,2017,6,17,8,5,168
2017-06-17 09:00:00,13.7,2017,6,17,9,5,168
2017-06-17 09:05:00,13.8,2017,6,17,9,5,168
2017-06-17 09:10:00,13.7,2017,6,17,9,5,168
2017-06-17 09:15:00,13.6,2017,6,17,9,5,168
2017-06-17 09:20:00,13.5,2017,6,17,9,5,168
2017-06-17 09:25:00,13.5,2017,6,17,9,5,168
2017-06-17 09:30:00,13.6,2017,6,17,9,5,168
2017-06-17 09:35:00,13.6,2017,6,17,9,5,168
2017-06-17 09:40:00,13.7,2017,6,17,9,5,168
2017-06-17 09:45:00,13.6,2017,6,17,9,5,168
2017-06-17 09:50:00,13.5,2017,6,17,9,5,168
2017-06-17 09:55:00,13.5,2017,6,17,9,5,168
2017-06-17 10:00:00,13.6,2017,6,17,10,5,168
2017-06-17 10:05:00,13.6,2017,6,17,10,5,168
2017-06-17 10:10:00,13.4,2017,6,17,10,5,168
2017-06-17 10:15:00,13.4,2017,6,17,10,5,168
2017-06-17 10:20:00,13.4,2017,6,17,10,5,168
2017-06-17 10:25:00,13.4,2017,6,17,10,5,168
2017-06-17 10:30:00,13.3,2017,6,17,10,5,168
2017-06-17 10:35:00,13.1,2017,6,17,10,5,168
2017-06-17 10:40:00,13.1,2017,6,17,10,5,168
2017-06-17 10:45:00,13.1,2017,6,17,10,5,168
2017-06-17 10:50:00,13.0,2017,6,17,10,5,168
2017-06-17 10:55:00,12.9,2017,6,17,10,5,168
2017-06-17 11:00:00,12.9,2017,6,17,11,5,168
2017-06-17 11:05:00,12.8,2017,6,17,11,5,168
2017-06-17 11:10:00,12.6,2017,6,17,11,5,168
2017-06-17 11:15:00,12.4,2017,6,17,11,5,168
2017-06-17 11:20:00,12.2,2017,6,17,11,5,168
2017-06-17 11:25:00,12.3,2017,6,17,11,5,168
2017-06-17 11:30:00,12.4,2017,6,17,11,5,168
2017-06-17 11:35:00,12.4,2017,6,17,11,5,168
2017-06-17 11:40:00,12.2,2017,6,17,11,5,168
2017-06-17 11:45:00,12.2,2017,6,17,11,5,168
2017-06-17 11:50:00,12.1,2017,6,17,11,5,168
2017-06-17 11:55:00,12.1,2017,6,17,11,5,168
2017-06-17 12:00:00,11.9,2017,6,17,12,5,168
2017-06-17 12:05:00,11.9,2017,6,17,12,5,168
2017-06-17 12:10:00,12.1,2017,6,17,12,5,168
2017-06-17 12:15:00,12.0,2017,6,17,12,5,168
2017-06-17 12:20:00,11.9,2017,6,17,12,5,168
2017-06-17 12:25:00,11.9,2017,6,17,12,5,168
2017-06-17 12:30:00,12.0,2017,6,17,12,5,168
2017-06-17 12:35:00,11.9,2017,6,17,12,5,168
2017-06-17 12:40:00,12.0,2017,6,17,12,5,168
2017-06-17 12:45:00,11.9,2017,6,17,12,5,168
2017-06-17 12:50:00,11.8,2017,6,17,12,5,168
2017-06-17 12:55:00,11.8,2017,6,17,12,5,168
2017-06-17 13:00:00,11.8,2017,6,17,13,5,168
2017-06-17 13:05:00,11.8,2017,6,17,13,5,168
2017-06-17 13:10:00,11.8,2017,6,17,13,5,168
2017-06-17 13:15:00,11.9,2017,6,17,13,5,168
2017-06-17 13:20:00,11.9,2017,6,17,13,5,168
2017-06-17 13:25:00,12.1,2017,6,17,13,5,168
2017-06-17 13:30:00,12.1,2017,6,17,13,5,168
2017-06-17 13:35:00,12.1,2017,6,17,13,5,168
2017-06-17 13:40:00,12.1,2017,6,17,13,5,168
2017-06-17 13:45:00,12.2,2017,6,17,13,5,168
2017-06-17 13:50:00,12.5,2017,6,17,13,5,168
2017-06-17 13:55:00,12.8,2017,6,17,13,5,168
2017-06-17 14:00:00,13.2,2017,6,17,14,5,168
2017-06-17 14:05:00,13.5,2017,6,17,14,5,168
2017-06-17 14:10:00,13.8,2017,6,17,14,5,168
2017-06-17 14:15:00,13.9,2017,6,17,14,5,168
2017-06-17 14:20:00,14.3,2017,6,17,14,5,168
2017-06-17 14:25:00,14.6,2017,6,17,14,5,168
2017-06-17 14:30:00,14.9,2017,6,17,14,5,168
2017-06-17 14:35:00,15.1,2017,6,17,14,5,168
2017-06-17 14:40:00,15.4,2017,6,17,14,5,168
2017-06-17 14:45:00,15.6,2017,6,17,14,5,168
2017-06-17 14:50:00,16.1,2017,6,17,14,5,168
2017-06-17 14:55:00,16.4,2017,6,17,14,5,168
2017-06-17 15:00:00,16.8,2017,6,17,15,5,168
2017-06-17 15:05:00,17.4,2017,6,17,15,5,168
2017-06-17 15:10:00,17.9,2017,6,17,15,5,168
2017-06-17 15:15:00,18.6,2017,6,17,15,5,168
2017-06-17 15:20:00,19.3,2017,6,17,15,5,168
2017-06-17 15:25:00,19.9,2017,6,17,15,5,168
2017-06-17 15:30:00,20.4,2017,6,17,15,5,168
2017-06-17 15:35:00,21.0,2017,6,17,15,5,168
2017-06-17 15:40:00,21.6,2017,6,17,15,5,168
2017-06-17 15:45:00,21.4,2017,6,17,15,5,168
2017-06-17 15:50:00,20.9,2017,6,17,15,5,168
2017-06-17 15:55:00,21.5,2017,6,17,15,5,168
2017-06-17 16:00:00,21.8,2017,6,17,16,5,168
2017-06-17 16:05:00,20.8,2017,6,17,16,5,168
2017-06-17 16:10:00,21.0,2017,6,17,16,5,168
2017-06-17 16:15:00,21.1,2017,6,17,16,5,168
2017-06-17 16:20:00,21.7,2017,6,17,16,5,168
2017-06-17 16:25:00,22.7,2017,6,17,16,5,168
2017-06-17 16:30:00,23.9,2017,6,17,16,5,168
2017-06-17 16:35:00,26.8,2017,6,17,16,5,168
2017-06-17 16:40:00,27.8,2017,6,17,16,5,168
2017-06-17 16:45:00,28.9,2017,6,17,16,5,168
2017-06-17 16:50:00,29.4,2017,6,17,16,5,168
2017-06-17 16:55:00,29.9,2017,6,17,16,5,168
2017-06-17 17:00:00,31.8,2017,6,17,17,5,168
2017-06-17 17:05:00,32.4,2017,6,17,17,5,168
2017-06-17 17:10:00,33.6,2017,6,17,17,5,168
2017-06-17 17:15:00,34.3,2017,6,17,17,5,168
2017-06-17 17:20:00,34.7,2017,6,17,17,5,168
2017-06-17 17:25:00,35.3,2017,6,17,17,5,168
2017-06-17 17:30:00,36.2,2017,6,17,17,5,168
2017-06-17 17:35:00,36.7,2017,6,17,17,5,168
2017-06-17 17:40:00,37.3,2017,6,17,17,5,168
2017-06-17 17:45:00,38.5,2017,6,17,17,5,168
2017-06-17 17:50:00,39.1,2017,6,17,17,5,168
2017-06-17 17:55:00,38.9,2017,6,17,17,5,168
2017-06-17 18:00:00,39.8,2017,6,17,18,5,168
2017-06-17 18:05:00,40.4,2017,6,17,18,5,168
2017-06-17 18:10:00,41.0,2017,6,17,18,5,168
2017-06-17 18:15:00,41.8,2017,6,17,18,5,168
2017-06-17 18:20:00,41.8,2017,6,17,18,5,168
2017-06-17 18:25:00,42.4,2017,6,17,18,5,168
2017-06-17 18:30:00,43.2,2017,6,17,18,5,168
2017-06-17 18:35:00,43.9,2017,6,17,18,5,168
2017-06-17 18:40:00,44.1,2017,6,17,18,5,168
2017-06-17 18:45:00,44.4,2017,6,17,18,5,168
2017-06-17 18:50:00,44.9,2017,6,17,18,5,168
2017-06-17 18:55:00,44.9,2017,6,17,18,5,168
2017-06-17 19:00:00,44.9,2017,6,17,19,5,168
2017-06-17 19:05:00,45.2,2017,6,17,19,5,168
2017-06-17 19:10:00,45.5,2017,6,17,19,5,168
2017-06-17 19:15:00,46.5,2017,6,17,19,5,168
2017-06-17 19:20:00,46.3,2017,6,17,19,5,168
2017-06-17 19:25:00,46.5,2017,6,17,19,5,168
2017-06-17 19:30:00,46.3,2017,6,17,19,5,168
2017-06-17 19:35:00,46.5,2017,6,17,19,5,168
2017-06-17 19:40:00,46.8,2017,6,17,19,5,168
2017-06-17 19:45:00,47.3,2017,6,17,19,5,168
2017-06-17 19:50:00,48.1,2017,6,17,19,5,168
2017-06-17 19:55:00,48.2,2017,6,17,19,5,168
2017-06-17 20:00:00,47.9,2017,6,17,20,5,168
2017-06-17 20:05:00,48.1,2017,6,17,20,5,168
2017-06-17 20:10:00,48.0,2017,6,17,20,5,168
2017-06-17 20:15:00,48.4,2017,6,17,20,5,168
2017-06-17 20:20:00,48.2,2017,6,17,20,5,168
2017-06-17 20:25:00,48.5,2017,6,17,20,5,168
2017-06-17 20:30:00,48.2,2017,6,17,20,5,168
2017-06-17 20:35:00,48.9,2017,6,17,20,5,168
2017-06-17 20:40:00,49.1,2017,6,17,20,5,168
2017-06-17 20:45:00,48.9,2017,6,17,20,5,168
2017-06-17 20:50:00,48.7,2017,6,17,20,5,168
2017-06-17 20:55:00,48.6,2017,6,17,20,5,168
2017-06-17 21:00:00,48.9,2017,6,17,21,5,168
2017-06-17 21:05:00,48.8,2017,6,17,21,5,168
2017-06-17 21:10:00,49.1,2017,6,17,21,5,168
2017-06-17 21:15:00,49.1,2017,6,17,21,5,168
2017-06-17 21:20:00,48.8,2017,6,17,21,5,168
2017-06-17 21:25:00,49.8,2017,6,17,21,5,168
2017-06-17 21:30:00,48.8,2017,6,17,21,5,168
2017-06-17 21:35:00,48.9,2017,6,17,21,5,168
2017-06-17 21:40:00,49.1,2017,6,17,21,5,168
2017-06-17 21:45:00,49.0,2017,6,17,21,5,168
2017-06-17 21:50:00,48.9,2017,6,17,21,5,168
2017-06-17 21:55:00,48.8,2017,6,17,21,5,168
2017-06-17 22:00:00,48.4,2017,6,17,22,5,168
2017-06-17 22:05:00,48.5,2017,6,17,22,5,168
2017-06-17 22:10:00,48.5,2017,6,17,22,5,168
2017-06-17 22:15:00,47.7,2017,6,17,22,5,168
2017-06-17 22:20:00,47.1,2017,6,17,22,5,168
2017-06-17 22:25:00,47.6,2017,6,17,22,5,168
2017-06-17 22:30:00,46.9,2017,6,17,22,5,168
2017-06-17 22:35:00,47.3,2017,6,17,22,5,168
2017-06-17 22:40:00,46.2,2017,6,17,22,5,168
2017-06-17 22:45:00,46.1,2017,6,17,22,5,168
2017-06-17 22:50:00,46.4,2017,6,17,22,5,168
2017-06-17 22:55:00,46.1,2017,6,17,22,5,168
2017-06-17 23:00:00,45.4,2017,6,17,23,5,168
2017-06-17 23:05:00,45.6,2017,6,17,23,5,168
2017-06-17 23:10:00,45.1,2017,6,17,23,5,168
2017-06-17 23:15:00,44.5,2017,6,17,23,5,168
2017-06-17 23:20:00,44.2,2017,6,17,23,5,168
2017-06-17 23:25:00,44.0,2017,6,17,23,5,168
2017-06-17 23:30:00,43.5,2017,6,17,23,5,168
2017-06-17 23:35:00,43.3,2017,6,17,23,5,168
2017-06-17 23:40:00,42.7,2017,6,17,23,5,168
2017-06-17 23:45:00,42.2,2017,6,17,23,5,168
2017-06-17 23:50:00,42.3,2017,6,17,23,5,168
2017-06-17 23:55:00,41.8,2017,6,17,23,5,168
2017-06-18 00:00:00,40.8,2017,6,18,0,6,169
2017-06-18 00:05:00,40.3,2017,6,18,0,6,169
2017-06-18 00:10:00,39.7,2017,6,18,0,6,169
2017-06-18 00:15:00,39.8,2017,6,18,0,6,169
2017-06-18 00:20:00,39.2,2017,6,18,0,6,169
2017-06-18 00:25:00,39.0,2017,6,18,0,6,169
